ID,L1,L2,Query,Answer,Image,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/494_financial_test_494.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/495_financial_test_495.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/496_financial_test_496.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Tables,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/497_financial_test_497.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/498_financial_test_498.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/499_financial_test_499.jpg,,,,Documents & Office,D18 Receipts / Invoices / Sales Slips / Transaction Documents,Forms / Key-Value,Scan,Dot-matrix / Thermal / Needle-printer Style,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D18 Receipts / Invoices / Sales Slips / Transaction Documents,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/5_financial_test_5.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/50_financial_test_50.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Monospace Text,Scan,Dot-matrix / Thermal / Needle-printer Style,Multi-direction Layout / Vertical Text,Clear,No Issue,Smearing / Masking / Privacy Redaction,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/500_financial_test_500.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/501_financial_test_501.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/502_financial_test_502.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/503_financial_test_503.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/504_financial_test_504.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/505_financial_test_505.jpg,,,,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/506_financial_test_506.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/507_financial_test_507.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/508_financial_test_508.jpg,,,,Documents & Office,D07 Brochures / Leaflets / Posters / One-page Materials,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D07 Brochures / Leaflets / Posters / One-page Materials,3-Marketing & Editorial
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/509_financial_test_509.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/51_financial_test_51.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/510_financial_test_510.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/511_financial_test_511.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Annotation-style Mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/512_financial_test_512.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/513_financial_test_513.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/514_financial_test_514.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/515_financial_test_515.jpg,,,,Documents & Office,D03 Reports / White Papers / Research Report Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/516_financial_test_516.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/517_financial_test_517.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/518_financial_test_518.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/519_financial_test_519.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/52_financial_test_52.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Scan,Handwriting (Cursive),Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/520_financial_test_520.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/521_financial_test_521.jpg,,,,Documents & Office,D17 Financial Statements / Statistical Reports,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D17 Financial Statements / Statistical Reports,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/522_financial_test_522.jpg,,,,Documents & Office,D02 Academic Papers / Thesis Pages,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/523_financial_test_523.jpg,,,,Documents & Office,D07 Brochures / Leaflets / Posters / One-page Materials,Mixed Text and Images,Scan,Printed Text,Multi-direction Layout / Vertical Text,Clear,No Issue,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D07 Brochures / Leaflets / Posters / One-page Materials,3-Marketing & Editorial
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/524_financial_test_524.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/525_financial_test_525.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Handwriting (Messy),Horizontal Layout,Clear,No Issue,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/526_financial_test_526.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/527_financial_test_527.jpg,,,,Documents & Office,D10 Meeting Minutes / Memos / Internal Notices,Tables,Scan,Printed Text,Dense Small Text / Very Long Lines,Low Resolution,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D10 Meeting Minutes / Memos / Internal Notices,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/528_financial_test_528.jpg,,,,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/529_financial_test_529.jpg,,,,Documents & Office,D10 Meeting Minutes / Memos / Internal Notices,Tables,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D10 Meeting Minutes / Memos / Internal Notices,2-Reports & Memos
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/53_financial_test_53.jpg,,,,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Mixed Text and Images,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/530_financial_test_530.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Handwriting (Messy),Horizontal Layout,Clear,No Issue,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/531_financial_test_531.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Handwriting (Messy),Horizontal Layout,Clear,No Issue,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/532_financial_test_532.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Handwriting (Messy),Horizontal Layout,Clear,No Issue,Stamp Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
,vqa,/Users/qinzubao/Downloads/ocr_datasets/vqa/images/vqa_financial_1000/533_financial_test_533.jpg,,,,Documents & Office,D12 Forms / Applications / Questionnaires,Forms / Key-Value,Scan,Printed Text,Horizontal Layout,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D12 Forms / Applications / Questionnaires,5-Forms & Personal Records
